timestamp,track_id,event,zone,duration,frame
206.64,2507,EXIT_ZONE,Kitchen,0.10,6193
206.67,2686,ENTER_ZONE,Kitchen,0.00,6194
206.74,2049,ENTER_ZONE,Kitchen,0.00,6196
206.74,2686,EXIT_ZONE,Kitchen,0.07,6196
206.87,2357,EXIT_ZONE,Kitchen,0.33,6200
206.94,2049,EXIT_ZONE,Kitchen,0.20,6202
206.97,2687,ENTER_ZONE,Kitchen,0.00,6203
207.04,2687,EXIT_ZONE,Kitchen,0.07,6205
207.04,2678,EXIT_ZONE,Dining,0.57,6205
207.04,2615,EXIT_ZONE,Kitchen,1.84,6205
207.14,2678,ENTER_ZONE,Dining,0.00,6208
207.17,2688,ENTER_ZONE,Kitchen,0.00,6209
207.24,2688,EXIT_ZONE,Kitchen,0.07,6211
207.24,2682,EXIT_ZONE,Kitchen,0.67,6211
207.27,2049,ENTER_ZONE,Kitchen,0.00,6212
207.34,2682,ENTER_ZONE,Kitchen,0.00,6214
207.41,2049,EXIT_ZONE,Kitchen,0.13,6216
207.41,2682,EXIT_ZONE,Kitchen,0.07,6216
207.54,2678,EXIT_ZONE,Dining,0.40,6220
207.54,2678,ENTER_ZONE,Kitchen,0.00,6220
207.64,2686,ENTER_ZONE,Kitchen,0.00,6223
207.64,2678,EXIT_ZONE,Kitchen,0.10,6223
207.67,2690,ENTER_ZONE,Kitchen,0.00,6224
207.74,2661,ENTER_ZONE,Kitchen,0.00,6226
207.74,2690,EXIT_ZONE,Kitchen,0.07,6226
207.84,2661,EXIT_ZONE,Kitchen,0.10,6229
207.94,2686,EXIT_ZONE,Kitchen,0.30,6232
208.04,2049,ENTER_ZONE,Kitchen,0.00,6235
208.04,2686,ENTER_ZONE,Kitchen,0.00,6235
208.07,2616,LINE_CROSSING,Exit Line,0.00,6236
208.24,2682,ENTER_ZONE,Kitchen,0.00,6241
208.24,2686,EXIT_ZONE,Kitchen,0.20,6241
208.27,2694,ENTER_ZONE,Kitchen,0.00,6242
208.54,2687,ENTER_ZONE,Kitchen,0.00,6250
208.64,2049,EXIT_ZONE,Kitchen,0.60,6253
208.64,2687,EXIT_ZONE,Kitchen,0.10,6253
208.98,2700,ENTER_ZONE,Kitchen,0.00,6263
209.01,2049,ENTER_ZONE,Kitchen,0.00,6264
209.08,2049,EXIT_ZONE,Kitchen,0.07,6266
209.14,2682,EXIT_ZONE,Kitchen,0.90,6268
209.28,2700,EXIT_ZONE,Kitchen,0.30,6272
209.44,2682,ENTER_ZONE,Kitchen,0.00,6277
209.48,2700,ENTER_ZONE,Kitchen,0.00,6278
209.61,2661,ENTER_ZONE,Kitchen,0.00,6282
209.98,2661,EXIT_ZONE,Kitchen,0.37,6293
210.18,2661,ENTER_ZONE,Kitchen,0.00,6299
210.28,2631,EXIT_ZONE,Waiting,4.14,6302
210.28,2631,ENTER_ZONE,Dining,0.00,6302
210.38,2682,EXIT_ZONE,Kitchen,0.93,6305
210.41,2726,ENTER_ZONE,Kitchen,0.00,6306
210.58,2661,EXIT_ZONE,Kitchen,0.40,6311
210.68,2726,EXIT_ZONE,Kitchen,0.27,6314
210.78,2049,ENTER_ZONE,Kitchen,0.00,6317
210.88,2661,ENTER_ZONE,Kitchen,0.00,6320
210.88,2049,EXIT_ZONE,Kitchen,0.10,6320
211.11,2661,EXIT_ZONE,Kitchen,0.23,6327
211.18,2682,ENTER_ZONE,Kitchen,0.00,6329
211.24,2682,EXIT_ZONE,Kitchen,0.07,6331
211.28,2049,ENTER_ZONE,Kitchen,0.00,6332
211.28,2682,ENTER_ZONE,Kitchen,0.00,6332
211.48,2049,EXIT_ZONE,Kitchen,0.20,6338
211.51,2753,ENTER_ZONE,Kitchen,0.00,6339
211.91,2049,ENTER_ZONE,Kitchen,0.00,6351
211.95,2762,ENTER_ZONE,Kitchen,0.00,6352
211.95,2726,ENTER_ZONE,Kitchen,0.00,6352
211.95,2661,ENTER_ZONE,Kitchen,0.00,6352
211.95,2682,EXIT_ZONE,Kitchen,0.67,6352
212.05,2763,ENTER_ZONE,Kitchen,0.00,6355
212.11,2682,ENTER_ZONE,Kitchen,0.00,6357
212.11,2753,EXIT_ZONE,Kitchen,0.60,6357
212.11,2661,EXIT_ZONE,Kitchen,0.17,6357
212.31,2762,EXIT_ZONE,Kitchen,0.37,6363
212.35,2762,ENTER_ZONE,Kitchen,0.00,6364
212.38,2762,EXIT_ZONE,Kitchen,0.03,6365
212.41,2753,ENTER_ZONE,Kitchen,0.00,6366
212.41,2762,ENTER_ZONE,Kitchen,0.00,6366
212.45,2772,ENTER_ZONE,Kitchen,0.00,6367
212.51,2753,EXIT_ZONE,Kitchen,0.10,6369
212.51,2772,EXIT_ZONE,Kitchen,0.07,6369
212.81,2763,EXIT_ZONE,Kitchen,0.77,6378
213.11,2762,EXIT_ZONE,Kitchen,0.70,6387
213.31,2762,ENTER_ZONE,Kitchen,0.00,6393
213.51,2661,ENTER_ZONE,Kitchen,0.00,6399
213.51,2763,ENTER_ZONE,Kitchen,0.00,6399
213.58,2049,EXIT_ZONE,Kitchen,1.67,6401
213.58,2762,EXIT_ZONE,Kitchen,0.27,6401
213.58,2682,EXIT_ZONE,Kitchen,1.47,6401
213.61,2049,ENTER_ZONE,Kitchen,0.00,6402
213.71,2772,ENTER_ZONE,Kitchen,0.00,6405
213.91,2049,EXIT_ZONE,Kitchen,0.30,6411
214.01,2049,ENTER_ZONE,Kitchen,0.00,6414
214.11,2800,ENTER_ZONE,Kitchen,0.00,6417
214.21,2049,EXIT_ZONE,Kitchen,0.20,6420
214.25,2049,ENTER_ZONE,Kitchen,0.00,6421
214.31,2631,EXIT_ZONE,Dining,4.04,6423
214.31,2631,ENTER_ZONE,Waiting,0.00,6423
214.31,2772,EXIT_ZONE,Kitchen,0.60,6423
214.48,2806,ENTER_ZONE,Waiting,0.00,6428
214.55,2682,ENTER_ZONE,Kitchen,0.00,6430
214.55,2772,ENTER_ZONE,Kitchen,0.00,6430
214.55,2049,EXIT_ZONE,Kitchen,0.30,6430
214.55,2661,EXIT_ZONE,Kitchen,1.03,6430
214.55,2806,EXIT_ZONE,Waiting,0.07,6430
214.85,2800,EXIT_ZONE,Kitchen,0.73,6439
214.88,2772,EXIT_ZONE,Kitchen,0.33,6440
214.91,2772,ENTER_ZONE,Kitchen,0.00,6441
214.95,2049,ENTER_ZONE,Kitchen,0.00,6442
214.95,2763,EXIT_ZONE,Kitchen,1.43,6442
214.95,2772,EXIT_ZONE,Kitchen,0.03,6442
215.05,2049,EXIT_ZONE,Kitchen,0.10,6445
215.25,2049,ENTER_ZONE,Kitchen,0.00,6451
215.55,2800,ENTER_ZONE,Kitchen,0.00,6460
215.55,2049,EXIT_ZONE,Kitchen,0.30,6460
215.58,2694,EXIT_ZONE,Kitchen,7.31,6461
215.62,2694,ENTER_ZONE,Kitchen,0.00,6462
215.65,2694,EXIT_ZONE,Kitchen,0.03,6463
215.85,2694,ENTER_ZONE,Kitchen,0.00,6469
215.95,2800,EXIT_ZONE,Kitchen,0.40,6472
216.08,2815,ENTER_ZONE,Dining,0.00,6476
216.15,2512,EXIT_ZONE,Dining,28.93,6478
216.15,2694,EXIT_ZONE,Kitchen,0.30,6478
216.18,2694,ENTER_ZONE,Kitchen,0.00,6479
216.45,2815,EXIT_ZONE,Dining,0.37,6487
216.68,2631,EXIT_ZONE,Waiting,2.37,6494
216.68,2631,ENTER_ZONE,Dining,0.00,6494
216.68,2817,ENTER_ZONE,Kitchen,0.00,6494
216.78,2821,ENTER_ZONE,Kitchen,0.00,6497
216.95,2631,EXIT_ZONE,Dining,0.27,6502
216.95,2631,ENTER_ZONE,Waiting,0.00,6502
217.05,2828,ENTER_ZONE,Dining,0.00,6505
217.05,2049,ENTER_ZONE,Kitchen,0.00,6505
217.15,2631,EXIT_ZONE,Waiting,0.20,6508
217.15,2631,ENTER_ZONE,Dining,0.00,6508
217.35,2817,EXIT_ZONE,Kitchen,0.67,6514
217.48,2828,EXIT_ZONE,Dining,0.43,6518
217.58,2631,EXIT_ZONE,Dining,0.43,6521
217.58,2631,ENTER_ZONE,Waiting,0.00,6521
217.58,2512,ENTER_ZONE,Dining,0.00,6521
217.78,2832,ENTER_ZONE,Kitchen,0.00,6527
218.72,2836,ENTER_ZONE,Dining,0.00,6555
218.79,2836,EXIT_ZONE,Dining,0.07,6557
219.19,2682,EXIT_ZONE,Kitchen,4.64,6569
219.25,2682,ENTER_ZONE,Kitchen,0.00,6571
219.72,2832,EXIT_ZONE,Kitchen,1.94,6585
220.19,2832,ENTER_ZONE,Kitchen,0.00,6599
220.32,2852,ENTER_ZONE,Kitchen,0.00,6603
220.32,2832,EXIT_ZONE,Kitchen,0.13,6603
220.82,2852,EXIT_ZONE,Kitchen,0.50,6618
220.89,2860,ENTER_ZONE,Kitchen,0.00,6620
220.92,2860,EXIT_ZONE,Kitchen,0.03,6621
221.32,2860,ENTER_ZONE,Kitchen,0.00,6633
221.52,2049,EXIT_ZONE,Kitchen,4.47,6639
221.52,2860,EXIT_ZONE,Kitchen,0.20,6639
221.75,2870,ENTER_ZONE,Kitchen,0.00,6646
221.92,2049,ENTER_ZONE,Kitchen,0.00,6651
221.92,2870,EXIT_ZONE,Kitchen,0.17,6651
221.99,2049,EXIT_ZONE,Kitchen,0.07,6653
222.02,2049,ENTER_ZONE,Kitchen,0.00,6654
222.32,2832,ENTER_ZONE,Kitchen,0.00,6663
222.32,2682,EXIT_ZONE,Kitchen,3.07,6663
222.42,2682,ENTER_ZONE,Kitchen,0.00,6666
222.42,2821,EXIT_ZONE,Kitchen,5.64,6666
222.52,2821,ENTER_ZONE,Kitchen,0.00,6669
222.62,2832,EXIT_ZONE,Kitchen,0.30,6672
223.12,2631,EXIT_ZONE,Waiting,5.54,6687
223.12,2631,ENTER_ZONE,Dining,0.00,6687
223.36,2870,ENTER_ZONE,Kitchen,0.00,6694
223.46,2821,EXIT_ZONE,Kitchen,0.93,6697
223.46,2870,EXIT_ZONE,Kitchen,0.10,6697
223.56,2883,ENTER_ZONE,Kitchen,0.00,6700
223.86,2631,EXIT_ZONE,Dining,0.73,6709
223.86,2631,ENTER_ZONE,Waiting,0.00,6709
224.56,2889,ENTER_ZONE,Kitchen,0.00,6730
224.56,2682,EXIT_ZONE,Kitchen,2.14,6730
224.66,2832,ENTER_ZONE,Kitchen,0.00,6733
224.66,2889,EXIT_ZONE,Kitchen,0.10,6733
224.76,2889,ENTER_ZONE,Kitchen,0.00,6736
224.86,2682,ENTER_ZONE,Kitchen,0.00,6739
224.86,2726,EXIT_ZONE,Kitchen,12.91,6739
224.96,2832,EXIT_ZONE,Kitchen,0.30,6742
224.96,2883,EXIT_ZONE,Kitchen,1.40,6742
225.06,2889,EXIT_ZONE,Kitchen,0.30,6745
225.12,2049,EXIT_ZONE,Kitchen,3.10,6747
225.19,2883,ENTER_ZONE,Kitchen,0.00,6749
225.19,2889,ENTER_ZONE,Kitchen,0.00,6749
225.26,2883,EXIT_ZONE,Kitchen,0.07,6751
225.43,2049,ENTER_ZONE,Kitchen,0.00,6756
225.46,2049,EXIT_ZONE,Kitchen,0.03,6757
225.66,2726,ENTER_ZONE,Kitchen,0.00,6763
225.86,2726,EXIT_ZONE,Kitchen,0.20,6769
226.06,2889,EXIT_ZONE,Kitchen,0.87,6775
227.49,2899,ENTER_ZONE,Kitchen,0.00,6818
227.59,2899,EXIT_ZONE,Kitchen,0.10,6821
227.69,2902,ENTER_ZONE,Kitchen,0.00,6824
228.03,2903,ENTER_ZONE,Kitchen,0.00,6834
228.09,2906,ENTER_ZONE,Kitchen,0.00,6836
228.23,2909,ENTER_ZONE,Kitchen,0.00,6840
228.29,2909,EXIT_ZONE,Kitchen,0.07,6842
228.49,2902,EXIT_ZONE,Kitchen,0.80,6848
228.53,2906,EXIT_ZONE,Kitchen,0.43,6849
228.80,2912,ENTER_ZONE,Kitchen,0.00,6857
229.00,2899,ENTER_ZONE,Kitchen,0.00,6863
229.13,2899,EXIT_ZONE,Kitchen,0.13,6867
229.20,2899,ENTER_ZONE,Kitchen,0.00,6869
229.23,2912,EXIT_ZONE,Kitchen,0.43,6870
229.23,2899,EXIT_ZONE,Kitchen,0.03,6870
229.73,2909,ENTER_ZONE,Kitchen,0.00,6885
229.83,2909,EXIT_ZONE,Kitchen,0.10,6888
229.93,2909,ENTER_ZONE,Kitchen,0.00,6891
230.03,2909,EXIT_ZONE,Kitchen,0.10,6894
230.13,2909,ENTER_ZONE,Kitchen,0.00,6897
230.23,2909,EXIT_ZONE,Kitchen,0.10,6900
230.26,2926,ENTER_ZONE,Kitchen,0.00,6901
230.30,2928,ENTER_ZONE,Kitchen,0.00,6902
230.33,2926,EXIT_ZONE,Kitchen,0.07,6903
230.43,2926,ENTER_ZONE,Kitchen,0.00,6906
230.46,2926,EXIT_ZONE,Kitchen,0.03,6907
230.73,2928,EXIT_ZONE,Kitchen,0.43,6915
230.93,2928,ENTER_ZONE,Kitchen,0.00,6921
231.03,2928,EXIT_ZONE,Kitchen,0.10,6924
231.23,2928,ENTER_ZONE,Kitchen,0.00,6930
231.36,2933,ENTER_ZONE,Kitchen,0.00,6934
231.56,2936,ENTER_ZONE,Kitchen,0.00,6940
231.63,2933,EXIT_ZONE,Kitchen,0.27,6942
231.73,2694,EXIT_ZONE,Kitchen,15.55,6945
231.76,2937,ENTER_ZONE,Kitchen,0.00,6946
231.83,2928,EXIT_ZONE,Kitchen,0.60,6948
231.83,2937,EXIT_ZONE,Kitchen,0.07,6948
232.07,2941,ENTER_ZONE,Kitchen,0.00,6955
232.07,2937,ENTER_ZONE,Kitchen,0.00,6955
232.20,2937,EXIT_ZONE,Kitchen,0.13,6959
232.30,2942,ENTER_ZONE,Kitchen,0.00,6962
232.37,2942,EXIT_ZONE,Kitchen,0.07,6964
232.50,2947,ENTER_ZONE,Kitchen,0.00,6968
232.57,2949,ENTER_ZONE,Kitchen,0.00,6970
232.67,2694,ENTER_ZONE,Kitchen,0.00,6973
232.67,2941,EXIT_ZONE,Kitchen,0.60,6973
232.77,2941,ENTER_ZONE,Kitchen,0.00,6976
232.77,2947,EXIT_ZONE,Kitchen,0.27,6976
232.77,2694,EXIT_ZONE,Kitchen,0.10,6976
232.80,2936,EXIT_ZONE,Kitchen,1.23,6977
232.87,2936,ENTER_ZONE,Kitchen,0.00,6979
233.00,2953,ENTER_ZONE,Kitchen,0.00,6983
233.07,2941,EXIT_ZONE,Kitchen,0.30,6985
233.10,2949,EXIT_ZONE,Kitchen,0.53,6986
233.17,2941,ENTER_ZONE,Kitchen,0.00,6988
233.17,2949,ENTER_ZONE,Kitchen,0.00,6988
233.17,2936,EXIT_ZONE,Kitchen,0.30,6988
233.17,2903,EXIT_ZONE,Kitchen,5.14,6988
233.33,2949,EXIT_ZONE,Kitchen,0.17,6993
233.37,2682,EXIT_ZONE,Kitchen,8.51,6994
233.37,2941,EXIT_ZONE,Kitchen,0.20,6994
233.40,2954,ENTER_ZONE,Kitchen,0.00,6995
233.47,2903,ENTER_ZONE,Kitchen,0.00,6997
233.47,2936,ENTER_ZONE,Kitchen,0.00,6997
233.47,2682,ENTER_ZONE,Kitchen,0.00,6997
233.47,2953,EXIT_ZONE,Kitchen,0.47,6997
233.47,2954,EXIT_ZONE,Kitchen,0.07,6997
233.50,2955,ENTER_ZONE,Kitchen,0.00,6998
233.57,2953,ENTER_ZONE,Kitchen,0.00,7000
233.57,2955,EXIT_ZONE,Kitchen,0.07,7000
233.57,2903,EXIT_ZONE,Kitchen,0.10,7000
233.70,2959,ENTER_ZONE,Kitchen,0.00,7004
233.77,2941,ENTER_ZONE,Kitchen,0.00,7006
233.97,2936,EXIT_ZONE,Kitchen,0.50,7012
233.97,2953,EXIT_ZONE,Kitchen,0.40,7012
234.07,2936,ENTER_ZONE,Kitchen,0.00,7015
234.27,2936,EXIT_ZONE,Kitchen,0.20,7021
234.47,2936,ENTER_ZONE,Kitchen,0.00,7027
234.93,2936,EXIT_ZONE,Kitchen,0.47,7041
235.10,2936,ENTER_ZONE,Kitchen,0.00,7046
235.24,2967,ENTER_ZONE,Waiting,0.00,7050
235.27,2967,EXIT_ZONE,Waiting,0.03,7051
235.40,2953,ENTER_ZONE,Kitchen,0.00,7055
235.60,2936,EXIT_ZONE,Kitchen,0.50,7061
235.60,2953,EXIT_ZONE,Kitchen,0.20,7061
235.64,2936,ENTER_ZONE,Kitchen,0.00,7062
235.70,2936,EXIT_ZONE,Kitchen,0.07,7064
236.00,2936,ENTER_ZONE,Kitchen,0.00,7073
236.10,2953,ENTER_ZONE,Kitchen,0.00,7076
236.10,2682,EXIT_ZONE,Kitchen,2.64,7076
236.30,2953,EXIT_ZONE,Kitchen,0.20,7082
236.34,2979,ENTER_ZONE,Kitchen,0.00,7083
236.37,2682,ENTER_ZONE,Kitchen,0.00,7084
236.40,2682,EXIT_ZONE,Kitchen,0.03,7085
236.57,2981,ENTER_ZONE,Kitchen,0.00,7090
236.97,2936,EXIT_ZONE,Kitchen,0.97,7102
237.04,2936,ENTER_ZONE,Kitchen,0.00,7104
237.07,2936,EXIT_ZONE,Kitchen,0.03,7105
237.10,2936,ENTER_ZONE,Kitchen,0.00,7106
237.30,2981,EXIT_ZONE,Kitchen,0.73,7112
237.40,2936,EXIT_ZONE,Kitchen,0.30,7115
237.44,2981,ENTER_ZONE,Kitchen,0.00,7116
237.50,2981,EXIT_ZONE,Kitchen,0.07,7118
237.54,2981,ENTER_ZONE,Kitchen,0.00,7119
237.60,2981,EXIT_ZONE,Kitchen,0.07,7121
237.74,2981,ENTER_ZONE,Kitchen,0.00,7125
237.84,2682,ENTER_ZONE,Kitchen,0.00,7128
237.94,2700,EXIT_ZONE,Kitchen,28.46,7131
237.97,3004,ENTER_ZONE,Kitchen,0.00,7132
237.97,3005,ENTER_ZONE,Kitchen,0.00,7132
238.04,2979,EXIT_ZONE,Kitchen,1.70,7134
238.14,2979,ENTER_ZONE,Kitchen,0.00,7137
238.14,3004,EXIT_ZONE,Kitchen,0.17,7137
238.14,3005,EXIT_ZONE,Kitchen,0.17,7137
238.17,3006,ENTER_ZONE,Kitchen,0.00,7138
238.17,2700,ENTER_ZONE,Kitchen,0.00,7138
238.17,3005,ENTER_ZONE,Kitchen,0.00,7138
238.24,2979,EXIT_ZONE,Kitchen,0.10,7140
238.24,2700,EXIT_ZONE,Kitchen,0.07,7140
238.24,3005,EXIT_ZONE,Kitchen,0.07,7140
238.34,3006,EXIT_ZONE,Kitchen,0.17,7143
238.44,3006,ENTER_ZONE,Kitchen,0.00,7146
238.54,2979,ENTER_ZONE,Kitchen,0.00,7149
238.54,2682,EXIT_ZONE,Kitchen,0.70,7149
238.57,2682,ENTER_ZONE,Kitchen,0.00,7150
238.64,2979,EXIT_ZONE,Kitchen,0.10,7152
238.67,3008,ENTER_ZONE,Kitchen,0.00,7153
238.71,3006,EXIT_ZONE,Kitchen,0.27,7154
238.74,3006,ENTER_ZONE,Kitchen,0.00,7155
238.74,3008,EXIT_ZONE,Kitchen,0.07,7155
238.91,3010,ENTER_ZONE,Kitchen,0.00,7160
239.04,2682,EXIT_ZONE,Kitchen,0.47,7164
239.14,2981,EXIT_ZONE,Kitchen,1.40,7167
239.14,3006,EXIT_ZONE,Kitchen,0.40,7167
239.24,3008,ENTER_ZONE,Kitchen,0.00,7170
239.24,3006,ENTER_ZONE,Kitchen,0.00,7170
239.34,3004,ENTER_ZONE,Kitchen,0.00,7173
239.34,3010,EXIT_ZONE,Kitchen,0.43,7173
239.44,3006,EXIT_ZONE,Kitchen,0.20,7176
239.47,3015,ENTER_ZONE,Kitchen,0.00,7177
239.54,3015,EXIT_ZONE,Kitchen,0.07,7179
239.64,3008,EXIT_ZONE,Kitchen,0.40,7182
239.64,3008,ENTER_ZONE,Dining,0.00,7182
239.64,3015,ENTER_ZONE,Kitchen,0.00,7182
239.67,3021,ENTER_ZONE,Kitchen,0.00,7183
239.74,3004,EXIT_ZONE,Kitchen,0.40,7185
239.74,3021,EXIT_ZONE,Kitchen,0.07,7185
239.84,2981,ENTER_ZONE,Dining,0.00,7188
239.84,3004,ENTER_ZONE,Kitchen,0.00,7188
239.84,3021,ENTER_ZONE,Kitchen,0.00,7188
239.91,3021,EXIT_ZONE,Kitchen,0.07,7190
239.94,3021,ENTER_ZONE,Kitchen,0.00,7191
239.94,3008,EXIT_ZONE,Dining,0.30,7191
239.94,2941,EXIT_ZONE,Kitchen,6.17,7191
240.01,2941,ENTER_ZONE,Kitchen,0.00,7193
240.04,3004,EXIT_ZONE,Kitchen,0.20,7194
240.04,2941,EXIT_ZONE,Kitchen,0.03,7194
240.07,3026,ENTER_ZONE,Kitchen,0.00,7195
240.07,2941,ENTER_ZONE,Kitchen,0.00,7195
240.14,3026,EXIT_ZONE,Kitchen,0.07,7197
240.14,3021,EXIT_ZONE,Kitchen,0.20,7197
240.24,3021,ENTER_ZONE,Kitchen,0.00,7200
240.24,2941,EXIT_ZONE,Kitchen,0.17,7200
240.31,3033,ENTER_ZONE,Kitchen,0.00,7202
240.34,3033,EXIT_ZONE,Kitchen,0.03,7203
240.44,2682,ENTER_ZONE,Kitchen,0.00,7206
240.44,3004,ENTER_ZONE,Kitchen,0.00,7206
240.44,2959,EXIT_ZONE,Kitchen,6.74,7206
240.51,3038,ENTER_ZONE,Dining,0.00,7208
240.51,3039,ENTER_ZONE,Kitchen,0.00,7208
240.54,3038,EXIT_ZONE,Dining,0.03,7209
240.67,3010,ENTER_ZONE,Kitchen,0.00,7213
240.67,2959,ENTER_ZONE,Kitchen,0.00,7213
240.77,2682,EXIT_ZONE,Kitchen,0.33,7216
240.77,3015,EXIT_ZONE,Kitchen,1.13,7216
240.87,3038,ENTER_ZONE,Dining,0.00,7219
240.97,3039,EXIT_ZONE,Kitchen,0.47,7222
241.07,3038,EXIT_ZONE,Dining,0.20,7225
241.11,3052,ENTER_ZONE,Waiting,0.00,7226
241.17,3038,ENTER_ZONE,Dining,0.00,7228
241.17,3021,EXIT_ZONE,Kitchen,0.93,7228
241.27,3038,EXIT_ZONE,Dining,0.10,7231
241.51,3058,ENTER_ZONE,Kitchen,0.00,7238
241.54,3010,EXIT_ZONE,Kitchen,0.87,7239
241.54,3010,ENTER_ZONE,Dining,0.00,7239
241.57,3039,ENTER_ZONE,Kitchen,0.00,7240
241.57,3058,EXIT_ZONE,Kitchen,0.07,7240
241.64,3038,ENTER_ZONE,Dining,0.00,7242
241.71,3058,ENTER_ZONE,Kitchen,0.00,7244
241.77,3058,EXIT_ZONE,Kitchen,0.07,7246
241.87,2631,EXIT_ZONE,Waiting,18.02,7249
241.91,3062,ENTER_ZONE,Dining,0.00,7250
241.94,3021,ENTER_ZONE,Kitchen,0.00,7251
241.94,3058,ENTER_ZONE,Kitchen,0.00,7251
241.98,2631,ENTER_ZONE,Waiting,0.00,7252
241.98,3058,EXIT_ZONE,Kitchen,0.03,7252
241.98,3021,EXIT_ZONE,Kitchen,0.03,7252
242.01,3039,EXIT_ZONE,Kitchen,0.43,7253
242.01,2631,EXIT_ZONE,Waiting,0.03,7253
242.04,3039,ENTER_ZONE,Kitchen,0.00,7254
242.04,2631,ENTER_ZONE,Waiting,0.00,7254
242.08,3062,EXIT_ZONE,Dining,0.17,7255
242.08,2631,EXIT_ZONE,Waiting,0.03,7255
242.18,2941,ENTER_ZONE,Kitchen,0.00,7258
242.18,3058,ENTER_ZONE,Kitchen,0.00,7258
242.18,3039,EXIT_ZONE,Kitchen,0.13,7258
242.18,2959,EXIT_ZONE,Kitchen,1.50,7258
242.24,3065,ENTER_ZONE,Dining,0.00,7260
242.24,2631,ENTER_ZONE,Waiting,0.00,7260
242.28,2959,ENTER_ZONE,Kitchen,0.00,7261
242.28,3039,ENTER_ZONE,Kitchen,0.00,7261
242.28,3058,EXIT_ZONE,Kitchen,0.10,7261
242.28,2981,EXIT_ZONE,Dining,2.44,7261
242.28,3038,EXIT_ZONE,Dining,0.63,7261
242.38,3058,ENTER_ZONE,Kitchen,0.00,7264
242.38,3039,EXIT_ZONE,Kitchen,0.10,7264
242.38,2941,EXIT_ZONE,Kitchen,0.20,7264
242.38,2959,EXIT_ZONE,Kitchen,0.10,7264
242.44,3072,ENTER_ZONE,Kitchen,0.00,7266
242.48,2941,ENTER_ZONE,Kitchen,0.00,7267
242.48,3072,EXIT_ZONE,Kitchen,0.03,7267
242.51,3073,ENTER_ZONE,Kitchen,0.00,7268
242.58,3073,EXIT_ZONE,Kitchen,0.07,7270
242.71,3076,ENTER_ZONE,Waiting,0.00,7274
242.71,3077,ENTER_ZONE,Dining,0.00,7274
242.71,3078,ENTER_ZONE,Kitchen,0.00,7274
242.78,2981,ENTER_ZONE,Dining,0.00,7276
242.78,2616,EXIT_ZONE,Waiting,37.17,7276
242.78,3065,EXIT_ZONE,Dining,0.53,7276
242.84,3078,EXIT_ZONE,Kitchen,0.13,7278
242.88,3078,ENTER_ZONE,Kitchen,0.00,7279
242.88,3077,EXIT_ZONE,Dining,0.17,7279
242.91,3065,ENTER_ZONE,Dining,0.00,7280
242.91,3078,EXIT_ZONE,Kitchen,0.03,7280
242.94,3080,ENTER_ZONE,Dining,0.00,7281
242.94,3065,EXIT_ZONE,Dining,0.03,7281
242.98,3078,ENTER_ZONE,Kitchen,0.00,7282
242.98,3080,EXIT_ZONE,Dining,0.03,7282
243.18,2631,EXIT_ZONE,Waiting,0.93,7288
243.21,3065,ENTER_ZONE,Dining,0.00,7289
243.21,2631,ENTER_ZONE,Waiting,0.00,7289
243.38,3065,EXIT_ZONE,Dining,0.17,7294
243.38,2981,EXIT_ZONE,Dining,0.60,7294
243.41,3084,ENTER_ZONE,Dining,0.00,7295
243.44,3065,ENTER_ZONE,Dining,0.00,7296
243.48,3084,EXIT_ZONE,Dining,0.07,7297
243.61,2981,ENTER_ZONE,Dining,0.00,7301
243.61,3084,ENTER_ZONE,Dining,0.00,7301
243.61,3065,EXIT_ZONE,Dining,0.17,7301
243.61,2631,EXIT_ZONE,Waiting,0.40,7301
243.71,2631,ENTER_ZONE,Waiting,0.00,7304
243.71,2981,EXIT_ZONE,Dining,0.10,7304
243.81,3065,ENTER_ZONE,Dining,0.00,7307
243.81,2981,ENTER_ZONE,Dining,0.00,7307
243.81,3084,EXIT_ZONE,Dining,0.20,7307
243.81,2631,EXIT_ZONE,Waiting,0.10,7307
243.91,3065,EXIT_ZONE,Dining,0.10,7310
243.94,2981,EXIT_ZONE,Dining,0.13,7311
243.98,3101,ENTER_ZONE,Dining,0.00,7312
244.01,3105,ENTER_ZONE,Kitchen,0.00,7313
244.01,2631,ENTER_ZONE,Waiting,0.00,7313
244.01,3101,EXIT_ZONE,Dining,0.03,7313
244.04,2981,ENTER_ZONE,Dining,0.00,7314
244.11,3065,ENTER_ZONE,Dining,0.00,7316
244.18,3065,EXIT_ZONE,Dining,0.07,7318
244.21,3065,ENTER_ZONE,Dining,0.00,7319
244.21,2981,EXIT_ZONE,Dining,0.17,7319
244.44,3106,ENTER_ZONE,Dining,0.00,7326
244.44,3107,ENTER_ZONE,Dining,0.00,7326
244.51,3010,EXIT_ZONE,Dining,2.97,7328
244.71,3010,ENTER_ZONE,Dining,0.00,7334
244.71,3107,EXIT_ZONE,Dining,0.27,7334
244.71,2941,EXIT_ZONE,Kitchen,2.24,7334
244.81,2941,ENTER_ZONE,Kitchen,0.00,7337
244.81,3010,EXIT_ZONE,Dining,0.10,7337
244.84,3010,ENTER_ZONE,Dining,0.00,7338
244.94,3106,EXIT_ZONE,Dining,0.50,7341
245.01,2941,EXIT_ZONE,Kitchen,0.20,7343
245.01,2631,EXIT_ZONE,Waiting,1.00,7343
245.04,3121,ENTER_ZONE,Waiting,0.00,7344
